 ,Skeleton ID,Branch length,V1 x,V1 y,V1 z,V2 x,V2 y,V2 z,Euclidean distance,running average length,average intensity (inner 3rd),average intensity
1,1,0.074,0.184,4.275,0,0.157,4.302,0,0.037,0.000,0,0
2,1,0.052,0.157,4.354,0,0.157,4.302,0,0.052,0.026,255,255
3,1,0.037,0.131,4.275,0,0.157,4.302,0,0.037,0.037,255,255
4,2,0.026,0.131,15.921,0,0.157,15.921,0,0.026,0.026,255,255
5,3,0.758,0.184,9.469,0,0.866,9.338,0,0.694,0.711,255,255
6,4,0.184,0.525,1.443,0,0.341,1.443,0,0.184,0.184,255,255
7,4,0.142,0.210,1.469,0,0.341,1.443,0,0.134,0.132,255,255
8,4,0.138,0.420,1.548,0,0.341,1.443,0,0.131,0.124,255,255
9,5,0.138,0.210,3.148,0,0.289,3.252,0,0.131,0.138,255,255
10,6,0.858,1.469,4.931,0,1.574,4.197,0,0.742,0.778,255,255
11,6,0.640,0.970,4.590,0,1.469,4.931,0,0.604,0.538,255,255
12,6,0.616,1.049,4.223,0,1.574,4.197,0,0.525,0.574,255,255
13,6,0.605,0.866,5.325,0,1.416,5.246,0,0.556,0.480,255,255
14,6,0.550,1.731,5.666,0,1.416,5.246,0,0.525,0.511,255,255
15,6,0.517,0.210,5.351,0,0.551,5.666,0,0.464,0.488,255,255
16,6,0.480,0.630,4.957,0,0.866,5.325,0,0.437,0.443,255,255
17,6,0.471,0.551,5.666,0,0.866,5.325,0,0.464,0.397,255,255
18,6,0.365,0.761,5.928,0,0.551,5.666,0,0.336,0.334,255,255
19,6,0.336,1.416,5.246,0,1.469,4.931,0,0.319,0.292,255,255
20,6,0.253,0.787,4.721,0,0.970,4.590,0,0.226,0.237,255,255
21,6,0.216,0.892,4.407,0,0.970,4.590,0,0.200,0.191,255,255
22,6,0.153,1.652,4.092,0,1.574,4.197,0,0.131,0.139,255,255
23,7,1.092,0.708,13.666,0,1.338,12.957,0,0.948,0.983,255,255
24,7,0.658,1.023,14.610,0,1.049,14.007,0,0.604,0.635,255,255
25,7,0.607,1.784,13.403,0,1.443,12.984,0,0.541,0.568,255,255
26,7,0.526,0.236,13.639,0,0.708,13.666,0,0.473,0.495,255,255
27,7,0.498,0.708,13.666,0,1.049,14.007,0,0.482,0.420,255,255
28,7,0.437,1.443,14.111,0,1.049,14.007,0,0.407,0.425,255,255
29,7,0.391,1.207,12.643,0,1.338,12.957,0,0.341,0.361,255,255
30,7,0.286,1.626,12.774,0,1.443,12.984,0,0.279,0.272,255,255
31,7,0.116,1.338,12.957,0,1.443,12.984,0,0.108,0.052,255,255
32,8,0.052,0.289,24.000,0,0.341,24.000,0,0.052,0.052,255,255
33,9,0.074,0.341,16.761,0,0.393,16.708,0,0.074,0.074,255,255
34,10,0.153,0.367,6.138,0,0.446,6.243,0,0.131,0.134,255,255
35,11,0.190,0.420,4.223,0,0.498,4.066,0,0.176,0.165,255,255
36,12,0.413,1.233,16.262,0,0.918,16.026,0,0.393,0.391,255,255
37,12,0.365,0.734,16.315,0,0.918,16.026,0,0.342,0.282,255,255
38,12,0.343,0.918,16.026,0,1.049,15.738,0,0.317,0.213,255,255
39,12,0.321,0.446,16.341,0,0.734,16.315,0,0.290,0.295,255,255
40,12,0.306,1.049,15.475,0,1.049,15.738,0,0.262,0.286,255,255
41,12,0.290,0.892,16.525,0,0.734,16.315,0,0.262,0.269,255,255
42,12,0.258,1.285,15.790,0,1.049,15.738,0,0.242,0.221,255,255
43,13,0.555,0.446,26.361,0,0.866,26.072,0,0.509,0.539,255,255
44,13,0.216,1.049,26.046,0,0.866,26.072,0,0.185,0.201,255,255
45,13,0.194,0.892,25.889,0,0.866,26.072,0,0.185,0.190,255,255
46,15,0.100,0.551,9.757,0,0.603,9.836,0,0.095,0.098,255,255
47,16,0.422,0.708,6.846,0,0.787,7.213,0,0.376,0.404,255,255
48,16,0.269,1.023,7.239,0,0.787,7.213,0,0.238,0.255,255,255
49,16,0.216,0.603,7.292,0,0.787,7.213,0,0.200,0.206,255,255
50,17,0.485,0.918,3.908,0,0.708,3.541,0,0.423,0.451,255,255
51,17,0.369,0.630,3.226,0,0.708,3.541,0,0.324,0.343,255,255
52,17,0.063,0.656,3.567,0,0.708,3.541,0,0.059,0.056,255,255
53,18,0.090,0.708,4.249,0,0.787,4.275,0,0.083,0.080,255,255
54,20,1.612,0.839,24.210,0,2.230,24.079,0,1.396,1.541,255,255
55,20,0.925,2.780,25.338,0,2.177,24.708,0,0.872,0.876,255,255
56,20,0.924,4.302,23.580,0,3.541,23.187,0,0.856,0.862,255,255
57,20,0.773,3.541,22.741,0,3.069,23.318,0,0.746,0.741,255,255
58,20,0.757,1.889,23.239,0,2.387,23.790,0,0.743,0.730,255,255
59,20,0.707,3.803,24.420,0,3.226,24.105,0,0.657,0.666,255,255
60,20,0.673,2.177,24.708,0,2.230,24.079,0,0.632,0.595,255,255
61,20,0.649,3.200,24.656,0,3.226,24.105,0,0.551,0.596,255,255
62,20,0.610,2.387,23.790,0,2.964,23.764,0,0.578,0.529,255,255
63,20,0.592,3.069,23.423,0,3.541,23.187,0,0.528,0.535,255,255
64,20,0.500,2.938,22.872,0,3.069,23.318,0,0.465,0.405,255,255
65,20,0.487,2.964,23.764,0,3.226,24.105,0,0.430,0.435,255,255
66,20,0.402,3.751,22.872,0,3.541,23.187,0,0.378,0.369,255,255
67,20,0.384,2.230,24.079,0,2.387,23.790,0,0.329,0.269,255,255
68,20,0.384,2.964,23.764,0,3.069,23.423,0,0.357,0.296,255,255
69,20,0.365,2.938,22.872,0,3.121,22.584,0,0.342,0.341,255,255
70,20,0.312,1.941,24.892,0,2.177,24.708,0,0.299,0.284,255,255
71,20,0.297,2.728,22.662,0,2.938,22.872,0,0.297,0.223,255,255
72,20,0.290,2.492,22.531,0,2.728,22.662,0,0.270,0.264,255,255
73,20,0.238,3.305,22.452,0,3.121,22.584,0,0.226,0.224,255,255
74,20,0.216,2.807,22.479,0,2.728,22.662,0,0.200,0.213,255,255
75,20,0.153,3.121,22.452,0,3.121,22.584,0,0.131,0.136,255,255
76,20,0.105,3.069,23.318,0,3.069,23.423,0,0.105,0.079,255,255
77,21,0.153,0.866,20.511,0,0.918,20.643,0,0.141,0.152,255,255
78,22,0.037,0.892,0.420,0,0.918,0.393,0,0.037,0.037,255,255
79,23,0.596,1.154,1.154,0,1.180,1.600,0,0.447,0.554,255,255
80,23,0.269,1.102,1.836,0,1.180,1.600,0,0.249,0.190,255,255
81,23,0.216,0.944,1.941,0,1.102,1.836,0,0.189,0.204,255,255
82,23,0.190,1.207,1.967,0,1.102,1.836,0,0.168,0.169,255,255
83,23,0.168,1.338,1.574,0,1.180,1.600,0,0.160,0.163,255,255
84,24,0.153,1.259,6.138,0,1.311,6.269,0,0.141,0.138,255,255
85,25,0.116,1.285,6.610,0,1.390,6.584,0,0.108,0.106,255,255
86,26,0.432,1.364,0.446,0,1.521,0.813,0,0.400,0.335,255,255
87,26,0.306,1.495,0.210,0,1.364,0.446,0,0.270,0.277,255,255
88,26,0.190,1.652,0.918,0,1.521,0.813,0,0.168,0.189,255,255
89,26,0.127,1.443,0.892,0,1.521,0.813,0,0.111,0.124,255,255
90,26,0.063,1.311,0.420,0,1.364,0.446,0,0.059,0.056,255,255
91,27,0.622,1.416,10.492,0,1.626,10.990,0,0.541,0.578,255,255
92,28,0.026,1.469,6.138,0,1.469,6.164,0,0.026,0.026,255,255
93,29,0.153,1.495,11.777,0,1.626,11.777,0,0.131,0.133,255,255
94,30,0.784,1.548,16.892,0,1.915,17.311,0,0.558,0.723,255,255
95,30,0.511,2.334,17.180,0,1.915,17.311,0,0.440,0.476,255,255
96,30,0.253,1.495,16.682,0,1.548,16.892,0,0.216,0.234,255,255
97,30,0.221,1.757,16.918,0,1.548,16.892,0,0.211,0.190,255,255
98,30,0.201,2.072,17.416,0,1.915,17.311,0,0.189,0.180,255,255
99,31,0.227,1.574,6.321,0,1.679,6.505,0,0.211,0.217,255,255
100,32,0.459,1.705,12.223,0,2.046,12.433,0,0.400,0.412,255,255
101,33,0.026,1.705,15.580,0,1.731,15.580,0,0.026,0.026,255,255
102,34,0.264,1.705,19.567,0,1.889,19.410,0,0.242,0.240,255,255
103,35,0.026,1.731,20.905,0,1.757,20.905,0,0.026,0.026,255,255
104,36,0.111,1.757,20.407,0,1.836,20.485,0,0.111,0.111,255,255
105,37,2.193,2.256,11.725,0,3.882,12.354,0,1.744,1.997,255,255
106,37,1.251,3.882,12.354,0,4.852,12.957,0,1.143,1.124,255,255
107,37,0.959,5.010,13.115,0,5.744,13.456,0,0.810,0.849,255,255
108,37,0.734,5.010,13.115,0,5.613,13.062,0,0.606,0.643,255,255
109,37,0.633,3.541,11.987,0,3.987,12.170,0,0.482,0.570,255,255
110,37,0.426,1.862,11.698,0,2.256,11.725,0,0.394,0.401,255,255
111,37,0.284,2.256,11.462,0,2.256,11.725,0,0.262,0.276,255,255
112,37,0.253,5.770,13.220,0,5.613,13.062,0,0.223,0.228,255,255
113,37,0.238,5.010,12.800,0,4.852,12.957,0,0.223,0.224,255,255
114,37,0.227,3.882,12.354,0,3.987,12.170,0,0.211,0.135,255,255
115,37,0.223,4.144,12.013,0,3.987,12.170,0,0.223,0.185,255,255
116,37,0.223,4.852,12.957,0,5.010,13.115,0,0.223,0.148,255,255
117,37,0.063,5.666,13.036,0,5.613,13.062,0,0.059,0.063,255,255
118,37,0.063,5.770,13.403,0,5.744,13.456,0,0.059,0.063,255,255
119,37,0.026,5.744,13.456,0,5.744,13.456,0,0.000,0.000,0,0
120,38,1.498,1.915,1.495,0,2.754,1.390,0,0.846,1.387,255,255
121,39,0.063,1.993,5.744,0,2.020,5.797,0,0.059,0.056,255,255
122,40,1.433,4.092,14.793,0,4.748,15.711,0,1.128,1.269,255,255
123,40,1.179,3.934,17.075,0,4.643,16.236,0,1.098,1.101,255,255
124,40,0.981,2.387,16.367,0,3.148,16.682,0,0.823,0.876,255,255
125,40,0.950,3.148,16.682,0,3.934,17.075,0,0.880,0.812,255,255
126,40,0.889,4.748,14.216,0,4.013,14.164,0,0.736,0.837,255,255
127,40,0.808,1.993,15.790,0,2.387,16.367,0,0.698,0.758,255,255
128,40,0.762,5.298,16.236,0,4.721,15.790,0,0.729,0.731,255,255
