 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,8,0.301,0,0,0.301
2,1,0,2,0,2,0.100,0,0,0.100
3,3,1,3,3,13,0.172,1,0,0.284
4,33,16,18,45,799,0.795,16,0,2.182
5,1,0,2,0,3,0.127,0,0,0.127
6,1,0,2,0,0,0.026,0,0,0.026
7,7,3,5,13,77,0.386,3,0,0.952
8,1,0,2,0,0,0.037,0,0,0.037
9,1,0,2,0,0,0.026,0,0,0.026
10,1,0,2,0,1,0.052,0,0,0.052
11,1,0,2,0,1,0.074,0,0,0.074
12,3,1,3,3,25,0.288,1,0,0.553
13,32,15,18,40,613,0.636,14,1,2.958
14,1,0,2,0,1,0.052,0,0,0.052
15,21,10,12,28,372,0.592,10,0,1.691
16,3,1,3,4,49,0.539,1,0,1.016
17,0,0,1,0,0,0.000,0,0,0.000
18,1,0,2,0,4,0.153,0,0,0.153
19,1,0,2,0,8,0.269,0,0,0.269
20,5,2,4,7,150,1.030,2,0,1.323
21,1,0,2,0,9,0.273,0,0,0.273
22,1,0,2,0,4,0.164,0,0,0.164
23,1,0,2,0,3,0.127,0,0,0.127
24,1,0,2,0,15,0.496,0,0,0.496
25,3,1,3,3,27,0.349,1,0,0.692
26,5,2,4,6,61,0.425,2,0,0.622
27,1,0,2,0,1,0.052,0,0,0.052
28,1,0,2,0,0,0.026,0,0,0.026
29,1,0,2,0,1,0.074,0,0,0.074
30,1,0,2,0,5,0.179,0,0,0.179
31,11,5,7,13,211,0.640,5,0,1.367
32,1,0,2,0,29,0.972,0,0,0.972
33,1,0,2,0,6,0.194,0,0,0.194
34,7,3,5,7,80,0.402,3,0,0.815
35,1,0,2,0,6,0.216,0,0,0.216
36,7,3,5,8,160,0.745,3,0,2.156
37,25,12,14,40,672,0.863,12,0,2.525
38,1,0,2,0,7,0.275,0,0,0.275
39,3,1,3,4,27,0.316,1,0,0.406
40,3,1,3,1,5,0.081,1,0,0.090
41,29,14,16,42,540,0.606,14,0,1.607
42,12,5,8,16,357,0.974,4,1,2.215
43,5,2,4,7,126,0.782,2,0,1.780
44,1,0,2,0,1,0.052,0,0,0.052
45,9,4,6,14,65,0.282,4,0,0.428
46,1,0,2,0,2,0.100,0,0,0.100
47,1,0,2,0,15,0.485,0,0,0.485
48,1,0,2,0,4,0.175,0,0,0.175
49,1,0,2,0,3,0.138,0,0,0.138
50,5,2,4,4,48,0.324,2,0,0.592
51,1,0,2,0,42,1.323,0,0,1.323
52,0,0,1,0,0,0.000,0,0,0.000
53,1,0,2,0,0,0.026,0,0,0.026
54,1,0,2,0,3,0.116,0,0,0.116
55,5,2,4,7,41,0.312,2,0,0.454
56,14,6,9,22,239,0.574,5,1,1.607
57,1,0,2,0,11,0.369,0,0,0.369
58,1,0,2,0,16,0.500,0,0,0.500
59,1,0,2,0,95,2.931,0,0,2.931
60,3,1,3,4,16,0.234,1,0,0.343
61,9,4,6,13,186,0.676,4,0,1.957
62,1,0,2,0,0,0.026,0,0,0.026
63,3,1,3,1,87,0.921,1,0,1.277
64,3,1,3,4,51,0.589,1,0,0.801
65,1,0,2,0,5,0.190,0,0,0.190
66,1,0,2,0,29,0.885,0,0,0.885
67,1,0,2,0,8,0.258,0,0,0.258
68,1,0,2,0,1,0.052,0,0,0.052
69,1,0,2,0,1,0.074,0,0,0.074
70,7,3,5,10,92,0.445,3,0,0.928
71,1,0,2,0,2,0.090,0,0,0.090
72,11,5,7,17,162,0.500,5,0,1.382
73,1,0,2,0,4,0.164,0,0,0.164
74,1,0,2,0,6,0.216,0,0,0.216
75,20,9,12,31,341,0.603,8,1,1.452
76,1,0,2,0,0,0.026,0,0,0.026
77,7,3,5,11,187,0.867,3,0,1.939
78,1,0,2,0,24,0.743,0,0,0.743
79,10,4,7,15,142,0.495,3,1,1.505
80,0,0,1,0,0,0.000,0,0,0.000
81,1,0,2,0,10,0.343,0,0,0.343
82,3,1,3,4,39,0.477,1,0,0.592
83,1,0,2,0,1,0.063,0,0,0.063
84,1,0,2,0,3,0.116,0,0,0.116
85,5,2,4,4,86,0.560,2,0,1.288
86,1,0,2,0,0,0.026,0,0,0.026
87,1,0,2,0,1,0.063,0,0,0.063
